DAY_TYPE,TIME_PER_HOUR,START,END,TOTAL_TRIPS,COUNT,CROWDEDNESS,START_NAME,END_NAME
WEEKDAY,8.0,DT26,CC10,71488.0,31244.614181369467,9.0,MacPherson,MacPherson
WEEKDAY,8.0,DT26,DT25,126493.0,68354.32031731971,20.0,MacPherson,Mattar
WEEKDAY,8.0,DT26,DT27,71268.0,38290.87665564738,11.0,MacPherson,Ubi
WEEKDAY,8.0,DT27,DT26,161755.0,91480.5226626948,27.0,Ubi,MacPherson
WEEKDAY,8.0,DT27,DT28,61116.0,31580.88505900872,9.0,Ubi,Kaki Bukit
WEEKDAY,8.0,DT28,DT27,160129.0,92494.53106605614,28.0,Kaki Bukit,Ubi
WEEKDAY,8.0,DT28,DT29,52244.0,25460.178173610835,8.0,Kaki Bukit,Bedok North
WEEKDAY,8.0,DT29,DT28,149742.0,87968.82418065825,26.0,Bedok North,Kaki Bukit
WEEKDAY,8.0,DT29,DT30,53734.0,26794.378208010563,8.0,Bedok North,Bedok Reservoir
WEEKDAY,8.0,DT3,DT2,23562.0,9590.261472945405,3.0,Hillview,Cashew
WEEKDAY,8.0,DT3,DT5,151159.0,70782.74996147439,21.0,Hillview,Beauty World
WEEKDAY,8.0,DT30,DT29,136036.0,79030.02421505799,24.0,Bedok Reservoir,Bedok North
WEEKDAY,8.0,DT30,DT31,54660.0,27082.148832313796,8.0,Bedok Reservoir,Tampines West
WEEKDAY,8.0,DT31,DT30,118449.0,66470.79483936122,20.0,Tampines West,Bedok Reservoir
WEEKDAY,8.0,DT31,DT32,53526.0,24709.133323315793,7.0,Tampines West,Tampines
WEEKDAY,8.0,DT32,DT31,106493.0,58103.77933036321,17.0,Tampines,Tampines West
WEEKDAY,8.0,DT32,DT33,51798.0,20310.374722830828,6.0,Tampines,Tampines East
WEEKDAY,8.0,DT32,EW2,28321.0,3277.9098378992935,1.0,Tampines,Tampines
WEEKDAY,8.0,DT33,DT32,61767.0,33777.922260927255,10.0,Tampines East,Tampines
WEEKDAY,8.0,DT33,DT34,58178.0,20664.639868632512,6.0,Tampines East,Upper Changi
WEEKDAY,8.0,DT34,DT33,16504.0,5360.187406728938,2.0,Upper Changi,Tampines East
WEEKDAY,8.0,DT34,DT35,56558.0,18559.325742323814,6.0,Upper Changi,Expo
WEEKDAY,8.0,DT35,CG1,35272.0,4353.953607368436,1.0,Expo,Expo
WEEKDAY,8.0,DT35,DT34,13304.0,2296.8732804202396,1.0,Expo,Upper Changi
WEEKDAY,8.0,DT5,DT3,26636.0,11127.991575445243,3.0,Beauty World,Hillview
WEEKDAY,8.0,DT5,DT6,171159.0,80277.19135227313,24.0,Beauty World,King Albert Park
WEEKDAY,8.0,DT6,DT5,37552.0,15905.432966243989,5.0,King Albert Park,Beauty World
WEEKDAY,8.0,DT6,DT7,177807.0,83231.78915030844,25.0,King Albert Park,Sixth Avenue
WEEKDAY,8.0,DT7,DT6,49990.0,21058.030764279287,6.0,Sixth Avenue,King Albert Park
WEEKDAY,8.0,DT7,DT8,180219.0,83886.55495117423,25.0,Sixth Avenue,Tan Kah Kee
WEEKDAY,8.0,DT8,DT7,57083.0,24412.796565145087,7.0,Tan Kah Kee,Sixth Avenue
WEEKDAY,8.0,DT8,DT9,183780.0,85414.4315204383,25.0,Tan Kah Kee,Botanic Gardens
WEEKDAY,8.0,DT9,CC19,101157.0,23784.783958412983,7.0,Botanic Gardens,Botanic Gardens
WEEKDAY,8.0,DT9,DT10,201735.0,79733.15173213313,24.0,Botanic Gardens,Stevens
WEEKDAY,8.0,DT9,DT8,59780.0,25553.673134409157,8.0,Botanic Gardens,Tan Kah Kee
WEEKDAY,8.0,EW1,EW2,73324.0,43353.0,6.0,Pasir Ris,Tampines
WEEKDAY,8.0,EW10,EW11,280710.0,133130.66961441585,19.0,Kallang,Lavender
WEEKDAY,8.0,EW10,EW9,86778.0,43721.26407436857,6.0,Kallang,Aljunied
WEEKDAY,8.0,EW11,EW10,85797.0,42611.452858494486,6.0,Lavender,Kallang
WEEKDAY,8.0,EW11,EW12,284469.0,134447.2401652559,19.0,Lavender,Bugis
WEEKDAY,8.0,EW12,DT14,71492.0,18533.99252572694,6.0,Bugis,Bugis
WEEKDAY,8.0,EW12,EW11,100828.0,49775.02340933454,7.0,Bugis,Lavender
WEEKDAY,8.0,EW12,EW13,259395.0,117068.33900320249,17.0,Bugis,City Hall
WEEKDAY,8.0,EW13,EW12,98281.0,50670.65164107027,7.0,City Hall,Bugis
WEEKDAY,8.0,EW13,EW14,270850.0,112957.33518873958,16.0,City Hall,Raffles Place
WEEKDAY,8.0,EW13,NS25,87490.0,24957.172552240285,4.0,City Hall,City Hall
WEEKDAY,8.0,EW14,EW13,106877.0,58916.4756175081,9.0,Raffles Place,City Hall
WEEKDAY,8.0,EW14,EW15,185092.0,81162.04131008823,12.0,Raffles Place,Tanjong Pagar
WEEKDAY,8.0,EW14,NS26,32660.0,5585.4976369828255,1.0,Raffles Place,Raffles Place
WEEKDAY,8.0,EW15,EW14,188181.0,96355.17643711716,14.0,Tanjong Pagar,Raffles Place
WEEKDAY,8.0,EW15,EW16,102450.0,45175.840506192224,7.0,Tanjong Pagar,Outram Park
WEEKDAY,8.0,EW16,EW15,245686.0,131598.97563322115,19.0,Outram Park,Tanjong Pagar
WEEKDAY,8.0,EW16,EW17,103290.0,47656.687218775114,7.0,Outram Park,Tiong Bahru
WEEKDAY,8.0,EW16,NE3,50788.0,21343.950144343093,5.0,Outram Park,Outram Park
WEEKDAY,8.0,EW16,TE17,27671.0,12226.246074202492,3.0,Outram Park,Outram Park
WEEKDAY,8.0,EW17,EW16,238648.0,146752.59492392268,21.0,Tiong Bahru,Outram Park
WEEKDAY,8.0,EW17,EW18,94670.0,47468.07081720283,7.0,Tiong Bahru,Redhill
WEEKDAY,8.0,EW18,EW17,216423.0,135612.9785223504,20.0,Redhill,Tiong Bahru
WEEKDAY,8.0,EW18,EW19,86778.0,46172.54775871434,7.0,Redhill,Queenstown
WEEKDAY,8.0,EW19,EW18,212348.0,135322.4554638619,20.0,Queenstown,Redhill
WEEKDAY,8.0,EW19,EW20,92365.0,52247.48289029548,8.0,Queenstown,Commonwealth
WEEKDAY,8.0,EW2,DT32,22698.0,3940.6261266238434,1.0,Tampines,Tampines
WEEKDAY,8.0,EW2,EW1,12802.0,9253.0,1.0,Tampines,Pasir Ris
WEEKDAY,8.0,EW2,EW3,134562.0,62929.53072520415,9.0,Tampines,Simei
WEEKDAY,8.0,EW20,EW19,201037.0,129273.39059544304,19.0,Commonwealth,Queenstown
WEEKDAY,8.0,EW20,EW21,92036.0,53780.7506877266,8.0,Commonwealth,Buona Vista
WEEKDAY,8.0,EW21,CC22,111137.0,52979.76848880044,16.0,Buona Vista,Buona Vista
WEEKDAY,8.0,EW21,EW20,202798.0,131643.65839287415,19.0,Buona Vista,Commonwealth
WEEKDAY,8.0,EW21,EW22,127216.0,66111.22794449108,10.0,Buona Vista,Dover
WEEKDAY,8.0,EW22,EW21,290068.0,180288.00774838674,26.0,Dover,Buona Vista
WEEKDAY,8.0,EW22,EW23,101348.0,54987.09599824744,8.0,Dover,Clementi
WEEKDAY,8.0,EW23,EW22,299813.0,191399.8758021431,28.0,Clementi,Dover
WEEKDAY,8.0,EW23,EW24,90487.0,54416.90715754022,8.0,Clementi,Jurong East
WEEKDAY,8.0,EW24,EW23,276592.0,184872.6869614359,27.0,Jurong East,Clementi
WEEKDAY,8.0,EW24,EW25,77014.0,57625.0,8.0,Jurong East,Chinese Garden
WEEKDAY,8.0,EW24,NS1,37627.0,29659.221374967296,4.0,Jurong East,Jurong East
WEEKDAY,8.0,EW25,EW24,177932.0,125593.0,18.0,Chinese Garden,Jurong East
WEEKDAY,8.0,EW25,EW26,77585.0,59245.0,9.0,Chinese Garden,Lakeside
WEEKDAY,8.0,EW26,EW25,162800.0,115378.0,17.0,Lakeside,Chinese Garden
WEEKDAY,8.0,EW26,EW27,73452.0,58309.0,8.0,Lakeside,Boon Lay
WEEKDAY,8.0,EW27,EW26,107346.0,77749.0,11.0,Boon Lay,Lakeside
WEEKDAY,8.0,EW27,EW28,48957.0,40954.0,6.0,Boon Lay,Pioneer
WEEKDAY,8.0,EW28,EW27,55208.0,40913.0,6.0,Pioneer,Boon Lay
WEEKDAY,8.0,EW28,EW29,37515.0,32989.0,5.0,Pioneer,Joo Koon
WEEKDAY,8.0,EW29,EW28,13036.0,10184.0,1.0,Joo Koon,Pioneer
WEEKDAY,8.0,EW29,EW30,18903.0,16874.0,2.0,Joo Koon,Gul Circle
WEEKDAY,8.0,EW3,EW2,34515.0,18081.629194155146,3.0,Simei,Tampines
WEEKDAY,8.0,EW3,EW4,159602.0,77465.27050871804,11.0,Simei,Tanah Merah
WEEKDAY,8.0,EW30,EW29,8083.0,6334.0,1.0,Gul Circle,Joo Koon
WEEKDAY,8.0,EW30,EW31,13859.0,12321.0,2.0,Gul Circle,Tuas Crescent
WEEKDAY,8.0,EW31,EW30,6432.0,5031.0,1.0,Tuas Crescent,Gul Circle
WEEKDAY,8.0,EW31,EW32,8740.0,7625.0,1.0,Tuas Crescent,Tuas West Road
WEEKDAY,8.0,EW32,EW31,4701.0,3607.0,1.0,Tuas West Road,Tuas Crescent
WEEKDAY,8.0,EW32,EW33,3870.0,3295.0,0.0,Tuas West Road,Tuas Link
WEEKDAY,8.0,EW33,EW32,2392.0,1824.0,0.0,Tuas Link,Tuas West Road
WEEKDAY,8.0,EW4,CG1,64867.0,25604.923239646825,4.0,Tanah Merah,Expo
WEEKDAY,8.0,EW4,EW3,35633.0,19889.368977669033,3.0,Tanah Merah,Simei
WEEKDAY,8.0,EW4,EW5,200528.0,93143.91500890175,13.0,Tanah Merah,Bedok
WEEKDAY,8.0,EW5,EW4,79771.0,41784.56101594917,6.0,Bedok,Tanah Merah
WEEKDAY,8.0,EW5,EW6,251511.0,121325.96101241515,18.0,Bedok,Kembangan
WEEKDAY,8.0,EW6,EW5,89495.0,46399.607019462564,7.0,Kembangan,Bedok
WEEKDAY,8.0,EW6,EW7,268664.0,130045.12718954727,19.0,Kembangan,Eunos
WEEKDAY,8.0,EW7,EW6,93403.0,47474.77319659469,7.0,Eunos,Kembangan
WEEKDAY,8.0,EW7,EW8,286357.0,138648.1023002481,20.0,Eunos,Paya Lebar
WEEKDAY,8.0,EW8,CC9,85637.0,27391.88890057098,8.0,Paya Lebar,Paya Lebar
WEEKDAY,8.0,EW8,EW7,100752.0,50554.74830729554,7.0,Paya Lebar,Eunos
WEEKDAY,8.0,EW8,EW9,261413.0,124501.91905971548,18.0,Paya Lebar,Aljunied
WEEKDAY,8.0,EW9,EW10,270823.0,128566.48083028993,19.0,Aljunied,Kallang
WEEKDAY,8.0,EW9,EW8,86411.0,44416.70230379413,6.0,Aljunied,Paya Lebar
WEEKDAY,8.0,NE1,CC29,37673.0,12003.807960072305,2.0,HarbourFront,HarbourFront
WEEKDAY,8.0,NE1,NE3,36471.0,15221.335552403041,2.0,HarbourFront,Outram Park
WEEKDAY,8.0,NE10,NE11,53275.0,28101.23877322337,4.0,Potong Pasir,Woodleigh
WEEKDAY,8.0,NE10,NE9,438341.0,191014.43991877272,28.0,Potong Pasir,Boon Keng
WEEKDAY,8.0,NE11,NE10,430558.0,192873.00797047414,28.0,Woodleigh,Potong Pasir
WEEKDAY,8.0,NE11,NE12,54277.0,28991.0101351998,4.0,Woodleigh,Serangoon
WEEKDAY,8.0,NE12,CC13,156266.0,75555.52559330291,23.0,Serangoon,Serangoon
WEEKDAY,8.0,NE12,NE11,428312.0,194496.77933245056,28.0,Serangoon,Woodleigh
WEEKDAY,8.0,NE12,NE13,54186.0,32091.0,5.0,Serangoon,Kovan
WEEKDAY,8.0,NE13,NE12,502147.0,236649.0,34.0,Kovan,Serangoon
WEEKDAY,8.0,NE13,NE14,46615.0,27341.0,4.0,Kovan,Hougang
WEEKDAY,8.0,NE14,NE13,473239.0,226018.0,33.0,Hougang,Kovan
WEEKDAY,8.0,NE14,NE15,41969.0,24960.0,4.0,Hougang,Buangkok
WEEKDAY,8.0,NE15,NE14,397397.0,190115.0,28.0,Buangkok,Hougang
WEEKDAY,8.0,NE15,NE16,39767.0,23798.0,3.0,Buangkok,Sengkang
WEEKDAY,8.0,NE16,NE15,342343.0,162088.0,23.0,Sengkang,Buangkok
WEEKDAY,8.0,NE16,NE17,28374.0,16993.0,2.0,Sengkang,Punggol
WEEKDAY,8.0,NE16,STC,13558.0,6957.0,18.0,Sengkang,Sengkang
WEEKDAY,8.0,NE17,NE16,170981.0,82593.0,12.0,Punggol,Sengkang
WEEKDAY,8.0,NE17,PTC,15598.0,7643.0,20.0,Punggol,Punggol
WEEKDAY,8.0,NE3,EW16,77240.0,25695.09462988679,6.0,Outram Park,Outram Park
WEEKDAY,8.0,NE3,NE1,98459.0,44813.712597248,6.0,Outram Park,HarbourFront
WEEKDAY,8.0,NE3,NE4,75671.0,33123.21354068976,5.0,Outram Park,Chinatown
WEEKDAY,8.0,NE3,TE17,15683.0,4595.699505441301,1.0,Outram Park,Outram Park
WEEKDAY,8.0,NE4,DT19,85535.0,26942.136282616433,8.0,Chinatown,Chinatown
WEEKDAY,8.0,NE4,NE3,190913.0,83090.30545962059,12.0,Chinatown,Outram Park
WEEKDAY,8.0,NE4,NE5,58048.0,23901.87543484446,3.0,Chinatown,Clarke Quay
WEEKDAY,8.0,NE5,NE4,250662.0,106439.52737104878,15.0,Clarke Quay,Chinatown
WEEKDAY,8.0,NE5,NE6,52721.0,21469.991064241734,3.0,Clarke Quay,Dhoby Ghaut
WEEKDAY,8.0,NE6,CC1,21551.0,5784.918768977426,2.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,8.0,NE6,NE5,276768.0,121269.64300044606,18.0,Dhoby Ghaut,Clarke Quay
WEEKDAY,8.0,NE6,NE7,56361.0,20716.60113418687,3.0,Dhoby Ghaut,Little India
WEEKDAY,8.0,NE6,NS24,123537.0,40052.53200904196,12.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,8.0,NE7,DT12,143443.0,35127.31402440111,10.0,Little India,Little India
WEEKDAY,8.0,NE7,NE6,387793.0,161399.28983168432,23.0,Little India,Dhoby Ghaut
WEEKDAY,8.0,NE7,NE8,63947.0,26643.178475621655,4.0,Little India,Farrer Park
WEEKDAY,8.0,NE8,NE7,461509.0,192429.94767287243,28.0,Farrer Park,Little India
WEEKDAY,8.0,NE8,NE9,53368.0,23743.392037380898,3.0,Farrer Park,Boon Keng
WEEKDAY,8.0,NE9,NE10,52088.0,25355.670721521943,4.0,Boon Keng,Potong Pasir
WEEKDAY,8.0,NE9,NE8,453900.0,193595.16123463167,28.0,Boon Keng,Farrer Park
WEEKDAY,8.0,NS1,EW24,133620.0,99736.70807434915,14.0,Jurong East,Jurong East
WEEKDAY,8.0,NS1,NS2,46326.0,37797.74356161191,5.0,Jurong East,Bukit Batok
WEEKDAY,8.0,NS10,NS11,132442.0,88196.05330774141,13.0,Admiralty,Sembawang
WEEKDAY,8.0,NS10,NS9,106349.0,72112.86993001231,10.0,Admiralty,Woodlands
WEEKDAY,8.0,NS11,NS10,79885.0,61058.22014308449,9.0,Sembawang,Admiralty
WEEKDAY,8.0,NS11,NS12,185682.0,117815.35885391523,17.0,Sembawang,Canberra
WEEKDAY,8.0,NS12,NS11,68161.0,52988.5256892583,8.0,Canberra,Sembawang
WEEKDAY,8.0,NS12,NS13,209357.0,130236.200219086,19.0,Canberra,Yishun
WEEKDAY,8.0,NS13,NS12,66999.0,51388.36705442907,7.0,Yishun,Canberra
WEEKDAY,8.0,NS13,NS14,280437.0,166995.19603829947,24.0,Yishun,Khatib
WEEKDAY,8.0,NS14,NS13,65154.0,45912.362873642545,7.0,Khatib,Yishun
WEEKDAY,8.0,NS14,NS15,339586.0,198602.49675229136,29.0,Khatib,Yio Chu Kang
WEEKDAY,8.0,NS15,NS14,60232.0,38879.66358763443,6.0,Yio Chu Kang,Khatib
WEEKDAY,8.0,NS15,NS16,329484.0,179649.77530940247,26.0,Yio Chu Kang,Ang Mo Kio
WEEKDAY,8.0,NS16,NS15,85317.0,51635.94214474554,7.0,Ang Mo Kio,Yio Chu Kang
WEEKDAY,8.0,NS16,NS17,390068.0,206494.5709526481,30.0,Ang Mo Kio,Bishan
WEEKDAY,8.0,NS17,CC15,118077.0,67427.35103270618,20.0,Bishan,Bishan
WEEKDAY,8.0,NS17,NS16,89883.0,50126.73778799118,7.0,Bishan,Ang Mo Kio
WEEKDAY,8.0,NS17,NS18,355349.0,174211.30475107214,25.0,Bishan,Braddell
WEEKDAY,8.0,NS18,NS17,67989.0,34835.21143917738,5.0,Braddell,Bishan
WEEKDAY,8.0,NS18,NS19,373080.0,179750.8365400065,26.0,Braddell,Toa Payoh
WEEKDAY,8.0,NS19,NS18,65635.0,30386.74322811172,4.0,Toa Payoh,Braddell
WEEKDAY,8.0,NS19,NS20,399077.0,185474.79631755763,27.0,Toa Payoh,Novena
WEEKDAY,8.0,NS2,NS1,166744.0,130395.52336550757,19.0,Bukit Batok,Jurong East
WEEKDAY,8.0,NS2,NS3,49759.0,40604.893017618575,6.0,Bukit Batok,Bukit Gombak
WEEKDAY,8.0,NS20,NS19,68536.0,26158.70300566286,4.0,Novena,Toa Payoh
WEEKDAY,8.0,NS20,NS21,371587.0,156244.39966205345,23.0,Novena,Newton
WEEKDAY,8.0,NS21,DT11,98335.0,14643.422123343667,4.0,Newton,Newton
WEEKDAY,8.0,NS21,NS20,104907.0,37765.30635015867,5.0,Newton,Novena
WEEKDAY,8.0,NS21,NS22,326838.0,134740.661283899,19.0,Newton,Orchard
WEEKDAY,8.0,NS22,NS21,69974.0,21968.28561650925,3.0,Orchard,Newton
WEEKDAY,8.0,NS22,NS23,255773.0,104523.96914223628,15.0,Orchard,Somerset
WEEKDAY,8.0,NS22,TE14,45541.0,10887.2579935265,2.0,Orchard,Orchard
WEEKDAY,8.0,NS23,NS22,94618.0,34319.099419957485,5.0,Somerset,Orchard
WEEKDAY,8.0,NS23,NS24,234945.0,95079.92189040872,14.0,Somerset,Dhoby Ghaut
WEEKDAY,8.0,NS24,CC1,9041.0,2643.1106865206516,1.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,8.0,NS24,NE6,49920.0,12194.339975173936,4.0,Dhoby Ghaut,Dhoby Ghaut
WEEKDAY,8.0,NS24,NS23,115943.0,44397.052168129914,6.0,Dhoby Ghaut,Somerset
WEEKDAY,8.0,NS24,NS25,262808.0,100861.22838814689,15.0,Dhoby Ghaut,City Hall
WEEKDAY,8.0,NS25,EW13,121440.0,30239.8764081745,4.0,City Hall,City Hall
WEEKDAY,8.0,NS25,NS24,79700.0,27942.008978705653,4.0,City Hall,Dhoby Ghaut
WEEKDAY,8.0,NS25,NS26,149291.0,57382.53524650584,8.0,City Hall,Raffles Place
WEEKDAY,8.0,NS26,EW14,33001.0,8406.316915627845,1.0,Raffles Place,Raffles Place
WEEKDAY,8.0,NS26,NS25,32386.0,6515.488046163872,1.0,Raffles Place,City Hall
WEEKDAY,8.0,NS26,NS27,28054.0,8603.1633460805,1.0,Raffles Place,Marina Bay
WEEKDAY,8.0,NS27,CE2,5796.0,685.3192299104641,0.0,Marina Bay,Marina Bay
WEEKDAY,8.0,NS27,NS26,12756.0,3076.1214474781077,0.0,Marina Bay,Raffles Place
WEEKDAY,8.0,NS27,NS28,4483.0,1805.0,0.0,Marina Bay,Marina South Pier
WEEKDAY,8.0,NS27,TE20,10458.0,1804.3346115344843,0.0,Marina Bay,Marina Bay
WEEKDAY,8.0,NS28,NS27,3414.0,1365.0,0.0,Marina South Pier,Marina Bay
WEEKDAY,8.0,NS3,NS2,149141.0,118367.67282151424,17.0,Bukit Gombak,Bukit Batok
WEEKDAY,8.0,NS3,NS4,54617.0,43091.72569362999,6.0,Bukit Gombak,Choa Chu Kang
WEEKDAY,8.0,NS4,BP1,27885.0,14278.050092085528,38.0,Choa Chu Kang,Choa Chu Kang
WEEKDAY,8.0,NS4,NS3,130482.0,103117.50549752565,15.0,Choa Chu Kang,Bukit Gombak
WEEKDAY,8.0,NS4,NS5,59935.0,48782.583617742464,7.0,Choa Chu Kang,Yew Tee
WEEKDAY,8.0,NS5,NS4,118834.0,89950.12180766727,13.0,Yew Tee,Choa Chu Kang
WEEKDAY,8.0,NS5,NS7,73007.0,56102.069047236146,8.0,Yew Tee,Kranji
WEEKDAY,8.0,NS7,NS5,85614.0,67054.60723716095,10.0,Kranji,Yew Tee
WEEKDAY,8.0,NS7,NS8,74230.0,54160.19916050523,8.0,Kranji,Marsiling
WEEKDAY,8.0,NS8,NS7,89184.0,69740.73735043003,10.0,Marsiling,Kranji
WEEKDAY,8.0,NS8,NS9,97856.0,67089.91464746925,10.0,Marsiling,Woodlands
WEEKDAY,8.0,NS9,NS10,90456.0,60952.70309466924,9.0,Woodlands,Admiralty
WEEKDAY,8.0,NS9,NS8,86456.0,67969.45283739406,10.0,Woodlands,Marsiling
WEEKDAY,8.0,NS9,TE2,53494.0,19428.486597339983,4.0,Woodlands,Woodlands 
WEEKDAY,8.0,PE1,PE2,11203.0,5213.587501377091,14.0,Cove,Meridian
WEEKDAY,8.0,PE1,PTC,40379.0,17412.514564191293,46.0,Cove,Punggol
WEEKDAY,8.0,PE2,PE1,32804.0,13311.264564191291,35.0,Meridian,Cove
WEEKDAY,8.0,PE2,PE3,16533.0,6114.690750932016,16.0,Meridian,Coral Edge
WEEKDAY,8.0,PE3,PE2,24442.0,8654.367813746218,23.0,Coral Edge,Meridian
WEEKDAY,8.0,PE3,PE4,16975.0,4632.451143565177,12.0,Coral Edge,Riviera
WEEKDAY,8.0,PE4,PE3,20640.0,6141.128206379378,16.0,Riviera,Coral Edge
WEEKDAY,8.0,PE4,PE5,18599.0,5368.686971255018,14.0,Riviera,Kadaloor
WEEKDAY,8.0,PE5,PE4,19005.0,5557.364034069218,15.0,Kadaloor,Riviera
WEEKDAY,8.0,PE5,PE6,26809.0,9577.683403492461,25.0,Kadaloor,Oasis
WEEKDAY,8.0,PE6,PE5,13937.0,4167.360466306662,11.0,Oasis,Kadaloor
WEEKDAY,8.0,PE6,PE7,32479.0,13355.31876914204,35.0,Oasis,Damai
WEEKDAY,8.0,PE7,PE6,11174.0,4662.995831956242,12.0,Damai,Oasis
WEEKDAY,8.0,PE7,PTC,40068.0,17621.568769142043,47.0,Damai,Punggol
WEEKDAY,8.0,PTC,NE17,88329.0,38276.0,101.0,Punggol,Punggol
WEEKDAY,8.0,PTC,PE1,11331.0,5210.837501377091,14.0,Punggol,Cove
WEEKDAY,8.0,PTC,PE7,12883.0,6021.245831956242,16.0,Punggol,Damai
WEEKDAY,8.0,PTC,PW1,5487.0,2707.449012099012,7.0,Punggol,Sam Kee
WEEKDAY,8.0,PTC,PW7,4965.0,2039.2843212343212,5.0,Punggol,Soo Teck
WEEKDAY,8.0,PW1,PTC,12073.0,4933.9291409978905,13.0,Sam Kee,Punggol
WEEKDAY,8.0,PW1,PW3,4273.0,1912.2490120990121,5.0,Sam Kee,Punggol Point
WEEKDAY,8.0,PW3,PW1,12038.0,4937.729140997891,13.0,Punggol Point,Sam Kee
WEEKDAY,8.0,PW3,PW4,4620.0,1691.8532217782217,4.0,Punggol Point,Samudera
WEEKDAY,8.0,PW4,PW3,11083.0,4196.3333506771005,11.0,Samudera,Punggol Point
WEEKDAY,8.0,PW4,PW5,7059.0,2530.1084145021646,7.0,Samudera,Nibong
WEEKDAY,8.0,PW5,PW4,6822.0,2285.5885434010434,6.0,Nibong,Samudera
WEEKDAY,8.0,PW5,PW6,9957.0,4053.5908445720943,11.0,Nibong,Sumang
WEEKDAY,8.0,PW6,PW5,5117.0,1884.0709734709735,5.0,Sumang,Nibong
WEEKDAY,8.0,PW6,PW7,11712.0,5095.804192335442,13.0,Sumang,Soo Teck
WEEKDAY,8.0,PW7,PTC,14706.0,6593.804192335442,17.0,Soo Teck,Punggol
WEEKDAY,8.0,PW7,PW6,4321.0,1878.2843212343212,5.0,Soo Teck,Sumang
WEEKDAY,8.0,SE1,SE2,3728.0,1611.9202690156935,4.0,Compassvale,Rumbia
WEEKDAY,8.0,SE1,STC,28846.0,13560.741064620435,36.0,Compassvale,Sengkang
WEEKDAY,8.0,SE2,SE1,20418.0,9026.491064620435,24.0,Rumbia,Compassvale
WEEKDAY,8.0,SE2,SE3,9567.0,3130.582880824881,8.0,Rumbia,Bakau
WEEKDAY,8.0,SE3,SE2,11121.0,4182.1536764296225,11.0,Bakau,Rumbia
WEEKDAY,8.0,SE3,SE4,14314.0,5133.20777212172,14.0,Bakau,Kangkar
WEEKDAY,8.0,SE4,SE3,6147.0,2225.7785677264615,6.0,Kangkar,Bakau
WEEKDAY,8.0,SE4,SE5,18645.0,7164.258935379565,19.0,Kangkar,Ranggung
WEEKDAY,8.0,SE5,SE4,3827.0,1667.8297309843065,4.0,Ranggung,Kangkar
WEEKDAY,8.0,SE5,STC,23075.0,9585.258935379565,25.0,Ranggung,Sengkang
WEEKDAY,8.0,STC,NE16,96687.0,41001.0,108.0,Sengkang,Sengkang
WEEKDAY,8.0,STC,SE1,5342.0,2501.1702690156935,7.0,Sengkang,Compassvale
WEEKDAY,8.0,STC,SE5,4356.0,1972.8297309843065,5.0,Sengkang,Ranggung
WEEKDAY,8.0,STC,SW1,10057.0,5056.174517149517,13.0,Sengkang,Cheng Lim
WEEKDAY,8.0,STC,SW8,8352.0,3832.206435231435,10.0,Sengkang,Renjong
WEEKDAY,8.0,SW1,STC,29456.0,11735.48011988012,31.0,Cheng Lim,Sengkang
WEEKDAY,8.0,SW1,SW2,6831.0,2903.1173742923743,8.0,Cheng Lim,Farmway
WEEKDAY,8.0,SW2,SW1,27582.0,10898.422977022978,29.0,Farmway,Cheng Lim
WEEKDAY,8.0,SW2,SW3,8920.0,2846.9093725718726,8.0,Farmway,Kupang
WEEKDAY,8.0,SW3,SW2,23516.0,8386.214975302475,22.0,Kupang,Farmway
WEEKDAY,8.0,SW3,SW4,10614.0,3010.600858863359,8.0,Kupang,Thanggam
WEEKDAY,8.0,SW4,SW3,20631.0,6643.9064615939615,18.0,Thanggam,Kupang
WEEKDAY,8.0,SW4,SW5,12348.0,3641.9116383616383,10.0,Thanggam,Fernvale
WEEKDAY,8.0,SW5,SW4,17998.0,5520.217241092241,15.0,Fernvale,Thanggam
WEEKDAY,8.0,SW5,SW6,21548.0,7616.560492285492,20.0,Fernvale,Layar
WEEKDAY,8.0,SW6,SW5,12599.0,3713.866095016095,10.0,Layar,Fernvale
WEEKDAY,8.0,SW6,SW7,26600.0,10437.502228327228,28.0,Layar,Tongkang
WEEKDAY,8.0,SW7,SW6,9621.0,3315.807831057831,9.0,Tongkang,Layar
WEEKDAY,8.0,SW7,SW8,30383.0,12804.11988011988,34.0,Tongkang,Renjong
WEEKDAY,8.0,SW8,STC,32899.0,14052.900832500833,37.0,Renjong,Sengkang
WEEKDAY,8.0,SW8,SW7,7350.0,3124.4254828504827,8.0,Renjong,Tongkang
WEEKDAY,8.0,TE1,TE2,3999.0,2212.0,0.0,Woodlands North ,Woodlands 
WEEKDAY,8.0,TE11,DT10,53060.0,12478.170331670499,4.0,Stevens,Stevens
WEEKDAY,8.0,TE11,TE12,89297.0,32843.14994865918,7.0,Stevens,Napier
WEEKDAY,8.0,TE11,TE9,31259.0,8518.772772729693,2.0,Stevens,Caldecott
WEEKDAY,8.0,TE12,TE11,13658.0,5021.902512678034,1.0,Napier,Stevens
WEEKDAY,8.0,TE12,TE13,82393.0,29378.89908709814,6.0,Napier,Orchard Boulevard
WEEKDAY,8.0,TE13,TE12,16875.0,5849.651651116995,1.0,Orchard Boulevard,Napier
